,time,P,T,RH,RPH,WD,WV,year,month,day,WV_X,WV_Y,RPH_ld,RPH_jy
1817,2017/4/1,722.4791667,0.995833333,55,0,193,6.2625,2017,4,1,-6.101992531,-1.408755978,0,0
1818,2017/4/2,720.6791667,0.933333333,91,0.6,229,8.341666667,2017,4,2,-5.472625733,-6.295535748,0.4,0.7
1819,2017/4/3,718.0125,-0.058333333,98,4.1,217,5.645833333,2017,4,3,-4.508962984,-3.397747318,2.1,2
1820,2017/4/4,718.0375,3.2875,79,0,197,6.470833333,2017,4,4,-6.188088692,-1.891888573,0,0
1821,2017/4/5,717.3833333,6.283333333,70,0,195,6.770833333,2017,4,5,-6.540122782,-1.752420618,0,0
1822,2017/4/6,716.1375,6.604166667,74,0,188,5.4875,2017,4,6,-5.434096027,-0.763712392,0,0
1823,2017/4/7,718.5333333,1.65,96,1,50,4.925,2017,4,7,3.165728978,3.772768882,0.3,0.7
1824,2017/4/8,719.2,-1.325,97,0.9,43,5.125,2017,4,8,3.748187721,3.495241595,1.3,0.8
1825,2017/4/9,718.5666667,-2.141666667,97,3.6,42,5.466666667,2017,4,9,4.062525046,3.657913981,0.7,2.3
1826,2017/4/10,720.0958333,-2.7,97,1.3,53,6.291666667,2017,4,10,3.786419521,5.024748417,0,0.1
1827,2017/4/11,722.625,-1.754166667,91,4.1,197,5.1125,2017,4,11,-4.889108065,-1.49475034,1.5,0.5
1828,2017/4/12,722.4833333,0.254166667,72,3.2,224,4.679166667,2017,4,12,-3.365910816,-3.250422292,1.3,2.4
1829,2017/4/13,719.2125,3.604166667,59,0,202,5.870833333,2017,4,13,-5.44334188,-2.199252876,0,0
1830,2017/4/14,720.1875,5.804166667,39,0,234,7.891666667,2017,4,14,-4.638605283,-6.384492447,0,0
1831,2017/4/15,722.1583333,-0.629166667,87,3.4,225,6.8875,2017,4,15,-4.870197955,-4.870197955,1.2,0.3
1832,2017/4/16,724.0958333,1.5,58,0,256,6.829166667,2017,4,16,-1.652124945,-6.626311231,0,0
1833,2017/4/17,720.3666667,5.616666667,45,0,241,9.9875,2017,4,17,-4.842036082,-8.735264325,0,0
1834,2017/4/18,718.2875,6.970833333,57,0.1,203,5.658333333,2017,4,18,-5.208523296,-2.210886969,0,0
1835,2017/4/19,720.8958333,-3.4375,83,4.4,273,6.341666667,2017,4,19,0.331897189,-6.332975633,2.6,1.4
1836,2017/4/20,722.6125,-1.333333333,33,0,276,7.379166667,2017,4,20,0.771332952,-7.33874282,0,0
1837,2017/4/21,721.9,1.995833333,30,0,145,6.591666667,2017,4,21,-5.399577225,3.780824676,0,0
1838,2017/4/22,720.65,5.245833333,31,0,254,6.170833333,2017,4,22,-1.700912183,-5.931785715,0,0
1839,2017/4/23,720.6708333,7.725,34,0,258,3.391666667,2017,4,23,-0.705167151,-3.317550612,0,0
1840,2017/4/24,721.9166667,6.975,31,0,132,8.15,2017,4,24,-5.453414442,6.056630328,0,0
1841,2017/4/25,724.5666667,2.75,55,0,180,6.558333333,2017,4,25,-6.558333333,8.03E-16,0,0
1842,2017/4/26,726.4458333,1.283333333,63,0.7,157,4.233333333,2017,4,26,-3.89680388,1.654095111,0,0
1843,2017/4/27,725.3,4.35,44,0,118,5.166666667,2017,4,27,-2.425603074,4.561895896,0,0
1844,2017/4/28,723.375,6.379166667,45,0,169,4.616666667,2017,4,28,-4.531845497,0.880901529,0,0
1845,2017/4/29,720.8583333,8.545833333,39,0,162,5.754166667,2017,4,29,-5.472537704,1.778135288,0,0
1846,2017/4/30,721.0791667,7.595833333,43,0,136,4.116666667,2017,4,30,-2.961282178,2.859676958,0,0
1847,2017/5/1,719.0375,8.8375,65,0,133,7.141666667,2017,5,1,-4.870604955,5.223084352,0,0
1848,2017/5/2,719.9875,1.85,97,23,262,9.15,2017,5,2,-1.273433874,-9.060952829,21.9,23.3
1849,2017/5/3,724.8333333,0.6625,75,0,241,6.658333333,2017,5,3,-3.228024055,-5.82350955,0,0
1850,2017/5/4,724.0958333,3.383333333,65,2.7,230,8.770833333,2017,5,4,-5.637782993,-6.718848137,2.7,0
1851,2017/5/5,727.2666667,0.420833333,34,0,223,4.408333333,2017,5,5,-3.224050901,-3.006476104,0,0
1852,2017/5/6,724.8583333,5,20,0,91,5.016666667,2017,5,6,-0.087552906,5.015902604,0,0
1853,2017/5/7,722.9125,3.004166667,44,0,121,5.233333333,2017,5,7,-2.695365925,4.485842207,0,0
1854,2017/5/8,722.25,6.5875,39,0,188,5.629166667,2017,5,8,-5.574384004,-0.783428581,0,0
1855,2017/5/9,723.575,8.008333333,42,0,238,5.5875,2017,5,9,-2.960923889,-4.738468737,0,0
1856,2017/5/10,725.5916667,5.65,52,0.1,245,5.85,2017,5,10,-2.472316831,-5.301900554,0,0.1
1857,2017/5/11,726.3833333,9.9875,16,0,235,5.245833333,2017,5,11,-3.008886389,-4.297135099,0,0
1858,2017/5/12,723.475,12.07083333,28,0,221,5.633333333,2017,5,12,-4.251530635,-3.695799197,0,0
1859,2017/5/13,723.875,8.345833333,48,0.1,219,5.583333333,2017,5,13,-4.339064951,-3.513705517,0.2,0.1
1860,2017/5/14,724.2583333,2.566666667,87,3.7,274,6.679166667,2017,5,14,0.465915114,-6.662896552,5.3,2.1
1861,2017/5/15,725.9541667,3.641666667,78,0.7,244,5.9125,2017,5,15,-2.591869405,-5.314119799,0.9,0.4
1862,2017/5/16,723.7625,8.554166667,45,0,143,4.779166667,2017,5,16,-3.816812208,2.876174298,0,0
1863,2017/5/17,721.5125,8.354166667,61,0.3,141,5.55,2017,5,17,-4.313160086,3.49272817,0,0
1864,2017/5/18,720.75,6.145833333,88,6.6,178,6.104166667,2017,5,18,-6.100448173,0.213032344,18.7,4.1
1865,2017/5/19,720.1083333,8.4,88,0,116,6.475,2017,5,19,-2.838453175,5.81969145,0,0
1866,2017/5/20,721.2833333,9.525,88,0,166,4.8125,2017,5,20,-4.669548183,1.164249123,0,0
1867,2017/5/21,721.7125,9.4625,73,3.1,241,9.204166667,2017,5,21,-4.462268546,-8.050145554,3.3,2.8
1868,2017/5/22,724.8083333,1.6375,82,11.3,239,8.983333333,2017,5,22,-4.626758706,-7.700219585,11.8,12.7
1869,2017/5/23,725.9666667,6.095833333,62,0,92,6.116666667,2017,5,23,-0.213468588,6.112940559,0,0
1870,2017/5/24,726.7416667,6.891666667,33,0,116,4.725,2017,5,24,-2.071303669,4.246801869,0,0
1871,2017/5/25,726.8833333,10.1,30,0,149,5.879166667,2017,5,25,-5.039429422,3.027994682,0,0
1872,2017/5/26,725.3833333,10.36666667,34,0,176,5.35,2017,5,26,-5.336967669,0.373197135,0,0
1873,2017/5/27,724.8083333,11.94166667,39,0,169,5.7375,2017,5,27,-5.632085965,1.094766611,0,0
1874,2017/5/28,721.8666667,11.41666667,54,0,160,7.5,2017,5,28,-7.047694656,2.565151075,0,0
1875,2017/5/29,721.8083333,9.3375,76,3.9,277,5.6625,2017,5,29,0.690085157,-5.620292584,1.6,5.7
1876,2017/5/30,722.3208333,13.8125,51,0,162,4.966666667,2017,5,30,-4.723580698,1.534784405,0,0
1877,2017/5/31,720.1541667,12.27083333,46,0,221,4.816666667,2017,5,31,-3.635184478,-3.160017656,6.4,18.1
1878,2017/6/1,720.05,12.77083333,45,0,166,6.9875,2017,6,1,-6.779941387,1.690429246,0,0
1879,2017/6/2,720.0541667,11.975,49,0,154,4.025,2017,6,2,-3.617646036,1.764443866,0,0
1880,2017/6/3,720.4208333,6.904166667,88,14.2,55,6.9625,2017,6,3,3.993525938,5.703346108,8,14.3
1881,2017/6/4,718.3958333,5.429166667,98,41.1,173,5.295833333,2017,6,4,-5.256358995,0.645399731,22.6,29.2
1882,2017/6/5,720.0541667,5.104166667,92,2.3,250,7.679166667,2017,6,5,-2.626429684,-7.21605625,4,1.8
1883,2017/6/6,723.55,8.379166667,68,1.2,237,5.291666667,2017,6,6,-2.882048227,-4.437965089,0.7,0.4
1884,2017/6/7,722.6958333,7.666666667,83,30,157,5.595833333,2017,6,7,-5.150991742,2.186466273,35.5,20.9
1885,2017/6/8,722.2791667,10.24583333,78,0,84,4.475,2017,6,8,0.467764873,4.450485482,0,0.3
1886,2017/6/9,721.9458333,6.679166667,91,3.5,173,5.166666667,2017,6,9,-5.128155117,0.629658274,3.2,5.4
1887,2017/6/10,723.0208333,11.54583333,39,0,148,4.604166667,2017,6,10,-3.904554776,2.439836612,0,0
1888,2017/6/11,722.8291667,10.65416667,63,0,91,2.05,2017,6,11,-0.035777433,2.049687775,0,0
1889,2017/6/12,723.775,11.85833333,54,0,198,5.420833333,2017,6,12,-5.155518865,-1.675129624,0,0
1890,2017/6/13,724.2125,11,71,0,164,4.045833333,2017,6,13,-3.889104611,1.115182802,0,0
1891,2017/6/14,724.1625,9.079166667,87,0,165,1.654166667,2017,6,14,-1.597802304,0.428129837,0,0
1892,2017/6/15,723.8333333,10.52916667,79,0.1,165,3.775,2017,6,15,-3.646369994,0.977041895,11.6,0
1893,2017/6/16,722.325,12.35833333,70,0,163,3.804166667,2017,6,16,-3.637942676,1.112230693,0,0
1894,2017/6/17,721.6125,11.86666667,75,0,153,4.283333333,2017,6,17,-3.816477945,1.944592641,0.5,0
1895,2017/6/18,721.7416667,12.88333333,60,0.8,148,3.125,2017,6,18,-2.6501503,1.655997701,5.1,0.1
1896,2017/6/19,722.175,11.79583333,70,6.3,195,3.295833333,2017,6,19,-3.183530536,-0.853024436,9.4,3.9
1897,2017/6/20,719.4958333,10.68333333,80,8.8,141,5.35,2017,6,20,-4.157730894,3.366864092,33.7,10.3
1898,2017/6/21,719.1916667,9.720833333,81,8,241,6.595833333,2017,6,21,-3.197723454,-5.768845818,1.9,4.9
1899,2017/6/22,721.1958333,13.09583333,52,0,236,4.804166667,2017,6,22,-2.686455907,-3.982834671,0.1,5.1
1900,2017/6/23,722.0041667,8.945833333,64,0.2,294,7.791666667,2017,6,23,3.169156344,-7.118041691,0.7,0
1901,2017/6/24,722.6041667,10.75833333,50,0,256,6.820833333,2017,6,24,-1.65010893,-6.618225433,0,0
1902,2017/6/25,723.5791667,12.35833333,46,0,130,3.983333333,2017,6,25,-2.560437312,3.051410365,0,0
1903,2017/6/26,723.4583333,12.97916667,52,0,140,4.7875,2017,6,26,-3.667437771,3.077345681,0,0
1904,2017/6/27,722.9791667,12.00833333,64,0,142,4.795833333,2017,6,27,-3.779168239,2.952609825,0,0
1905,2017/6/28,722.8208333,12.3375,68,0,149,4.595833333,2017,6,28,-3.939398053,2.367029153,0,0
1906,2017/6/29,721.45,11.17916667,74,1.4,109,3.820833333,2017,6,29,-1.243941657,3.612668891,12.1,0
1907,2017/6/30,720.8041667,12.75833333,65,0,65,5.395833333,2017,6,30,2.280377704,4.890285768,0,0
1908,2017/7/1,720.175,13.94583333,60,0,99,5.2,2017,7,1,-0.813459218,5.135979371,0,0
1909,2017/7/2,722.4875,14.14166667,69,0,126,3.0375,2017,7,2,-1.785397704,2.45738912,0,0
1910,2017/7/3,723.3375,12.77083333,74,9.4,152,4.041666667,2017,7,3,-3.568579854,1.897447566,0.1,0.6
1911,2017/7/4,722.2083333,12.85,79,8.1,137,5.7125,2017,7,4,-4.17785802,3.895915632,5.3,3.5
1912,2017/7/5,721.6875,8.995833333,90,21.4,228,6.2,2017,7,5,-4.148609759,-4.607497918,5.7,26.4
1913,2017/7/6,722.525,12.9125,52,0,202,4.6125,2017,7,6,-4.276635529,-1.727872912,0,0
1914,2017/7/7,723.5041667,16.5625,41,0,173,4.8,2017,7,7,-4.764221528,0.584972848,0,0
1915,2017/7/8,723.4583333,16.625,39,0,273,5.870833333,2017,7,8,0.307255676,-5.86278756,0,0
1916,2017/7/9,723.2875,17.99166667,30,0,253,5.85,2017,7,9,-1.710374473,-5.594382822,0,0
1917,2017/7/10,723.775,18.39583333,32,0,225,7.095833333,2017,7,10,-5.017511868,-5.017511868,0,0
1918,2017/7/11,723.6208333,17.6,47,0,187,7.6625,2017,7,11,-7.605384887,-0.933823844,0,0
1919,2017/7/12,721.7166667,14.94583333,81,0,188,8.095833333,2017,7,12,-8.01704524,-1.12672223,0,0
1920,2017/7/13,720.6708333,14.60833333,83,0.2,147,5.479166667,2017,7,13,-4.59521582,2.984168046,0,0
1921,2017/7/14,721.8041667,15.57916667,75,7.3,102,4.570833333,2017,7,14,-0.950329687,4.470949658,2.4,0.1
1922,2017/7/15,723.2208333,13.25,79,8.8,135,4.6,2017,7,15,-3.252691193,3.252691193,2,3.4
1923,2017/7/16,723.7375,12.95833333,90,3.1,87,4.6125,2017,7,16,0.241399598,4.606178729,17,0.1
1924,2017/7/17,723.1333333,13.19583333,89,0.1,160,5.458333333,2017,7,17,-5.129155555,1.866859949,0,0
1925,2017/7/18,723.0208333,14.97916667,87,0.1,148,4.845833333,2017,7,18,-4.109499733,2.567900435,0,0
1926,2017/7/19,722.2458333,16.36666667,81,0.1,149,3.741666667,2017,7,19,-3.207234317,1.927100797,0,15.9
1927,2017/7/20,723.6,16.47916667,82,0,183,4.654166667,2017,7,20,-4.647788293,-0.243580263,16.8,0
1928,2017/7/21,724.4708333,16.75833333,78,0,136,6.408333333,2017,7,21,-4.609769221,4.451602391,0,0
1929,2017/7/22,725.0708333,16.03333333,83,0,182,6.770833333,2017,7,22,-6.766708725,-0.236298676,0,0
1930,2017/7/23,723.8625,15.65416667,78,0,178,6.6625,2017,7,23,-6.658441385,0.232517897,0,0
1931,2017/7/24,723.0041667,15.14583333,80,0,111,6.170833333,2017,7,24,-2.211428889,5.760969215,0,0
1932,2017/7/25,721.2875,15.36666667,79,0,172,9.091666667,2017,7,25,-9.003187192,1.265315443,0,0
1933,2017/7/26,722.1208333,14.55416667,93,1,151,4.045833333,2017,7,26,-3.538565565,1.961458922,0.3,3.4
1934,2017/7/27,723.7625,10.26666667,98,12.9,180,5.879166667,2017,7,27,-5.879166667,7.20E-16,18.6,13
1935,2017/7/28,725.0833333,10.6,98,0.9,192,3.7125,2017,7,28,-3.631372968,-0.771872152,0.7,0.4
1936,2017/7/29,723.7708333,12.84583333,87,0,191,4.433333333,2017,7,29,-4.351880513,-0.84591988,0,0
1937,2017/7/30,722.0708333,13.45416667,76,0.1,75,5.895833333,2017,7,30,1.525953953,5.694937684,0,0
1938,2017/7/31,721.5666667,13.77916667,74,0,67,6.345833333,2017,7,31,2.47951462,5.841370383,0,0
1939,2017/8/1,722.6833333,12.3625,92,0.5,187,4.6,2017,8,1,-4.565712298,-0.56059898,1.6,2
1940,2017/8/2,721.6041667,14.62916667,74,0.1,158,4.716666667,2017,8,2,-4.373217181,1.766894432,0,0
1941,2017/8/3,721.5666667,16.25833333,67,0,97,4.633333333,2017,8,3,-0.564661291,4.598797169,3.1,0
1942,2017/8/4,722.7333333,15.15416667,81,0,121,5.3125,2017,8,4,-2.736139773,4.553701285,0,0
1943,2017/8/5,723.9666667,15.29583333,86,0,118,3.7125,2017,8,5,-1.742913177,3.277942938,2.1,3.7
1944,2017/8/6,723.3708333,13.07083333,94,31.2,16,8.1,2017,8,6,7.786219737,2.232662582,13.9,45.7
1945,2017/8/7,723.2916667,9.7125,82,9.5,282,7.191666667,2017,8,7,1.495231576,-7.034511495,11.2,9.3
1946,2017/8/8,722.9041667,11.575,68,1.6,243,7.125,2017,8,8,-3.234682311,-6.348421485,2.9,1.8
1947,2017/8/9,722,13.6125,56,0.3,223,6.558333333,2017,8,9,-4.79646136,-4.472772578,0,5.2
1948,2017/8/10,721.5583333,15.26666667,50,0,153,4.608333333,2017,8,10,-4.106055066,2.092139553,0,0
1949,2017/8/11,721.6125,13.4875,72,0.1,128,4.225,2017,8,11,-2.601169733,3.329345434,4,0
1950,2017/8/12,722.2791667,11.80833333,79,18.8,163,3.745833333,2017,8,12,-3.582158232,1.095175677,11.5,3.9
1951,2017/8/13,723.6416667,11.51666667,79,0.8,80,5.079166667,2017,8,13,0.881988036,5.002002712,0.1,6
1952,2017/8/14,723.9041667,13.32916667,71,0,77,5.4125,2017,8,14,1.217547582,5.273777976,0,0
1953,2017/8/15,723.7875,13.65416667,81,0,112,3.804166667,2017,8,15,-1.425065916,3.527161913,0,3
1954,2017/8/16,722.6833333,14.6,82,0,143,4.616666667,2017,8,16,-3.687033938,2.778379357,0,0
1955,2017/8/17,721.6583333,14.075,88,0.3,156,6.275,2017,8,17,-5.732497747,2.552272435,0,0.2
1956,2017/8/18,722.2458333,12.925,98,3.6,174,6.975,2017,8,18,-6.93679022,0.729086031,0.1,0.3
1957,2017/8/19,723.7833333,13.4625,95,9.7,119,3.504166667,2017,8,19,-1.698853711,3.064813224,6.8,0.1
1958,2017/8/20,723.325,10.01666667,98,10.5,139,8.079166667,2017,8,20,-6.097424484,5.300410238,7.8,9.5
1959,2017/8/21,721.4833333,11.6625,98,33.2,94,5.541666667,2017,8,21,-0.386567125,5.528167445,27.3,34.6
1960,2017/8/22,724.65,8.083333333,95,16.5,203,7.241666667,2017,8,22,-6.665989314,-2.829544589,14.2,10.6
1961,2017/8/23,727.4041667,8.225,92,0,101,4.908333333,2017,8,23,-0.936554152,4.818153425,0,0
1962,2017/8/24,727.2958333,7.408333333,94,5.5,27,5.191666667,2017,8,24,4.625808871,2.356967344,2.4,2.7
1963,2017/8/25,725.6791667,6.45,98,10.8,44,9.858333333,2017,8,25,7.091491532,6.848173769,2.6,12.7
1964,2017/8/26,721.9625,11.3,98,15.2,166,10.69166667,2017,8,26,-10.37407847,2.586548267,13.1,14.1
1965,2017/8/27,724.225,7.704166667,98,17.8,274,7.045833333,2017,8,27,0.491492488,-7.028670037,14.4,6.7
1966,2017/8/28,726.5333333,3.633333333,98,28.9,33,11.97083333,2017,8,28,10.03958559,6.519783115,14.6,39.6
1967,2017/8/29,725.8458333,5.145833333,98,15.9,96,3.7625,2017,8,29,-0.393288343,3.741888631,13.4,21.6
1968,2017/8/30,725.725,7.533333333,94,0,226,3.829166667,2017,8,30,-2.659962677,-2.754471985,0,0.3
1969,2017/8/31,724.3125,11.32916667,61,0,184,3.329166667,2017,8,31,-3.321056984,-0.232230927,0,0
1970,2017/9/1,723.0083333,8.366666667,88,0,218,4.366666667,2017,9,1,-3.440980291,-2.688388442,0,0
1971,2017/9/2,723.3375,11.00833333,75,0,146,3.779166667,2017,9,2,-3.13307116,2.113283181,0,0
1972,2017/9/3,723.4791667,9.970833333,73,0,126,2.479166667,2017,9,3,-1.457217605,2.005687965,0.1,0
1973,2017/9/4,724.1875,7.5625,83,1.4,293,8.2,2017,9,4,3.203995254,-7.548139798,0.2,0.1
1974,2017/9/5,725.8,4.979166667,89,2.5,261,5.325,2017,9,5,-0.833013526,-5.259440414,2.5,1.5
1975,2017/9/6,725.2666667,9.341666667,71,0,151,4.708333333,2017,9,6,-4.118001121,2.282645295,0,0
1976,2017/9/7,723.6125,10.8,84,4.3,146,6.079166667,2017,9,7,-5.039857576,3.399426859,4,2.2
1977,2017/9/8,722.7083333,8.733333333,97,1.7,134,3.658333333,2017,9,8,-2.541291872,2.63158477,0.2,1
1978,2017/9/9,725.175,7.333333333,84,21.2,247,5.829166667,2017,9,9,-2.27763687,-5.365776208,9.7,16.6
1979,2017/9/10,726.6916667,9.595833333,60,0,201,5.041666667,2017,9,10,-4.706801317,-1.806771746,0,0
1980,2017/9/11,726.0916667,12.38333333,56,0,142,5.945833333,2017,9,11,-4.685380606,3.660620522,0,0
1981,2017/9/12,725.7083333,10.97083333,78,0,127,5.941666667,2017,9,12,-3.575784263,4.745225989,0,0
1982,2017/9/13,726.8625,8.454166667,98,0.5,176,5.4375,2017,9,13,-5.424254523,0.379300826,0,0.5
1983,2017/9/14,727.0291667,8.845833333,98,2.8,135,3.216666667,2017,9,14,-2.274526813,2.274526813,1.8,0.6
1984,2017/9/15,726.5,9.229166667,97,1.4,196,4.6125,2017,9,15,-4.433819573,-1.271377304,0.1,0.9
1985,2017/9/16,727.025,8.766666667,88,0,101,5.091666667,2017,9,16,-0.971535801,4.998118409,0,0.1
1986,2017/9/17,725.7458333,10.24166667,84,1.5,171,3.404166667,2017,9,17,-3.362255726,0.532528991,0,0.6
1987,2017/9/18,725.7375,8.841666667,66,0.6,130,5.220833333,2017,9,18,-3.355886979,3.999390363,1.5,1.6
1988,2017/9/19,726.575,7.929166667,69,0,217,5.458333333,2017,9,19,-4.359218826,-3.284907001,0,0
1989,2017/9/20,725.1458333,8.708333333,67,0,179,7.758333333,2017,9,20,-7.757151702,0.135401587,0,0
1990,2017/9/21,724.9958333,9.195833333,50,0,217,5.416666667,2017,9,21,-4.325942346,-3.259831375,0,0
1991,2017/9/22,723.6791667,7.154166667,85,3.4,161,9.154166667,2017,9,22,-8.655434627,2.980305147,3.2,2.8
1992,2017/9/23,723.4083333,8.5875,95,0,150,4.95,2017,9,23,-4.286825749,2.475,0,0
1993,2017/9/24,722.3833333,9.695833333,92,0,111,3.383333333,2017,9,24,-1.212478229,3.158613776,0,0
1994,2017/9/25,723.0541667,9.279166667,92,0.3,210,6.808333333,2017,9,25,-5.896189624,-3.404166667,0,0
1995,2017/9/26,725.5958333,3.5375,96,4.6,189,9.833333333,2017,9,26,-9.712268683,-1.53827224,1.5,1.8
1996,2017/9/27,727.1916667,6.616666667,67,0,221,4.920833333,2017,9,27,-3.713800059,-3.228357138,0,0
1997,2017/9/28,723.9125,7.233333333,64,0,180,10.82083333,2017,9,28,-10.82083333,1.33E-15,0,0
1998,2017/9/29,723.5166667,9.254166667,69,0,132,7.029166667,2017,9,29,-4.703430554,5.223688836,0,0
1999,2017/9/30,721.7791667,7.3375,97,0.7,182,7.8125,2017,9,30,-7.807740836,-0.272652318,0,0
2000,2017/10/1,724.8458333,8.3875,90,0,225,5.004166667,2017,10,1,-3.538480184,-3.538480184,0.3,0.4
2001,2017/10/2,726.5083333,0.0625,87,11.4,147,6.270833333,2017,10,2,-5.259163353,3.415340615,8.9,12.7
2002,2017/10/3,727.7125,0.695833333,98,11.3,118,3.958333333,2017,10,3,-1.858324936,3.495000888,4.9,8.5
2003,2017/10/4,724.6791667,4.95,86,0.1,183,7.6,2017,10,4,-7.589584464,-0.397753267,0,0.7
2004,2017/10/5,723.1208333,12.13333333,37,0,149,2.575,2017,10,5,-2.207205799,1.326223043,0,0.1
2005,2017/10/6,722.5291667,8.1875,82,5.3,166,6.754166667,2017,10,6,-6.553539051,1.633980803,2.2,1.3
2006,2017/10/7,723.9833333,6.933333333,98,11,141,3.8875,2017,10,7,-3.021154925,2.44648302,9.6,10.8
2007,2017/10/8,724.5458333,0.816666667,99,13.3,64,7.154166667,2017,10,8,3.136180246,6.430122406,9.4,12.7
2008,2017/10/9,726.3958333,-2.9875,96,17.5,276,4.925,2017,10,9,0.514802682,-4.898020335,16.2,15.9
2009,2017/10/10,727.1833333,2.279166667,61,0,167,3.65,2017,10,10,-3.556450736,0.821071348,0,0
2010,2017/10/11,726.1583333,-0.054166667,78,0.6,181,4.283333333,2017,10,11,-4.282680961,-0.074754474,0.2,0.3
2011,2017/10/12,725.2083333,3.058333333,56,0,177,5.991666667,2017,10,12,-5.983455296,0.313579604,0,0
2012,2017/10/13,724.0541667,1.579166667,89,6,161,4.2,2017,10,13,-3.971178018,1.367386249,4.4,3
2013,2017/10/14,725.475,1.995833333,87,0,163,3.616666667,2017,10,14,-3.458635534,1.057410999,0,1.6
2014,2017/10/15,727.6541667,1.841666667,89,0,112,4.845833333,2017,10,15,-1.815281117,4.492978429,0,0.1
2015,2017/10/16,725.5708333,-0.633333333,98,1.3,76,5.616666667,2017,10,16,1.358794647,5.449827663,1.7,6.7
2016,2017/10/17,725.0416667,0.0875,99,3.3,213,6.2625,2017,10,17,-5.252174432,-3.410801957,0,1.3
2017,2017/10/18,726.3541667,3.116666667,86,0,178,4.6,2017,10,18,-4.597197804,0.160537685,0,0
2018,2017/10/19,724.375,4.329166667,79,0,173,5.683333333,2017,10,19,-5.640970628,0.692624102,0,0
2019,2017/10/20,726.5583333,5.716666667,69,0,146,4.654166667,2017,10,20,-3.858479036,2.602576972,0,0
2020,2017/10/21,727.675,1.75,76,0,196,5.8125,2017,10,21,-5.587333608,-1.602142131,0,0
2021,2017/10/22,725.8291667,1.529166667,86,0,143,5.420833333,2017,10,22,-4.329269994,3.262338938,0,0
2022,2017/10/23,723.8208333,1.091666667,92,0,172,7.266666667,2017,10,23,-7.195947966,1.011324534,0,0
2023,2017/10/24,722.9,0.433333333,98,6.6,154,6.770833333,2017,10,24,-6.085584688,2.968137973,2.2,8.4
2024,2017/10/25,727.15,0.229166667,83,1.8,274,6.775,2017,10,25,0.47260011,-6.758496441,0,0
2025,2017/10/26,725.5375,2.804166667,65,0,198,6.104166667,2017,10,26,-5.805407485,-1.886291236,0,0
2026,2017/10/27,725.1458333,2.945833333,69,0.2,203,5.491666667,2017,10,27,-5.05510582,-2.145765114,0,0
2027,2017/10/28,729.525,-3.533333333,88,0.7,76,5.325,2017,10,28,1.288234094,5.166824742,0.1,0.1
2028,2017/10/29,730.5291667,-0.6375,94,0,172,4.408333333,2017,10,29,-4.365431736,0.61352142,0,0
2029,2017/10/30,727.3458333,1.408333333,95,0.6,161,4.595833333,2017,10,30,-4.345445787,1.496256977,0,0
2030,2017/10/31,725.9916667,2.104166667,62,0,254,3.645833333,2017,10,31,-1.00492786,-3.504599933,0,0
2031,2017/11/1,725.75,3.7,41,0,249,7.5375,2017,11,1,-2.70119842,-7.036862465,0,0
2032,2017/11/2,728.4375,2.379166667,47,0,271,6.583333333,2017,11,2,0.114895009,-6.58233066,0,0
2033,2017/11/3,730.2583333,2.520833333,63,0,182,6.091666667,2017,11,3,-6.087955788,-0.212596101,0,0
2034,2017/11/4,726.5458333,2.054166667,83,0,179,9.279166667,2017,11,4,-9.277753405,0.161943788,0,0
2035,2017/11/5,724.4041667,1.483333333,89,0,159,6.120833333,2017,11,5,-5.714290194,2.193510491,0,0
2036,2017/11/6,726.4458333,0.2625,72,2,201,4.741666667,2017,11,6,-4.426727189,-1.699261361,0,0
2037,2017/11/7,726.0208333,2.241666667,49,0,170,7.729166667,2017,11,7,-7.611743258,1.342155707,0,0
2038,2017/11/8,722.6375,1.258333333,84,0,191,9.3375,2017,11,8,-9.165943825,-1.781678994,0,0
2039,2017/11/9,724.9833333,-4.1375,61,0,305,5.283333333,2017,11,9,3.030395505,-4.327853301,0,0
2040,2017/11/10,723.6166667,-2.675,59,0,183,5.875,2017,11,10,-5.866948517,-0.307473743,0,0
2041,2017/11/11,721.1291667,-0.629166667,58,0,170,6.070833333,2017,11,11,-5.978603734,1.054189145,0,0
2042,2017/11/12,721.1791667,-2.891666667,73,0.1,77,4.2875,2017,11,12,0.964477645,4.177611653,0,0
2043,2017/11/13,721.6583333,-3.075,79,0,122,3.954166667,2017,11,13,-2.095389091,3.353323514,0,0
2044,2017/11/14,722.1125,-1.591666667,65,0,155,5.0125,2017,11,14,-4.542867783,2.118374037,0,0
2045,2017/11/15,719.9791667,-0.391666667,78,0,122,4.575,2017,11,15,-2.424380634,3.87982004,0,0
2046,2017/11/16,719.525,-0.629166667,95,0,140,4.479166667,2017,11,16,-3.431240735,2.879152835,0.1,0
2047,2017/11/17,724.1666667,-5.8375,63,0,65,6.1,2017,11,17,2.577971397,5.528477501,0,0
